Background Message,zotero,doi,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/P9QK4KZD,10.1152/physrev.00045.2009,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/P9QK4KZD,10.1152/physrev.00045.2009,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/YKWFZKAD,10.1158/0008-5472.can-16-2929,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/YKWFZKAD,10.1158/0008-5472.can-16-2929,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/YKWFZKAD,10.1158/0008-5472.can-16-2929,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/YKWFZKAD,10.1158/0008-5472.can-16-2929,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/DC4V2Y8X,10.1159/000443360,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/DC4V2Y8X,10.1159/000443360,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/DC4V2Y8X,10.1159/000443360,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/DC4V2Y8X,10.1159/000443360,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/Z4WTCVNC,10.1177/0300985815595517,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/Z4WTCVNC,10.1177/0300985815595517,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/Z4WTCVNC,10.1177/0300985815595517,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/Z4WTCVNC,10.1177/0300985815595517,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/BJ2WL8UY,10.1186/1746-4269-3-14,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/BJ2WL8UY,10.1186/1746-4269-3-14,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/BJ2WL8UY,10.1186/1746-4269-3-14,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/HC36RRGG,10.1186/1939-4551-6-3,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/HC36RRGG,10.1186/1939-4551-6-3,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/HC36RRGG,10.1186/1939-4551-6-3,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/HC36RRGG,10.1186/1939-4551-6-3,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/KJIL9VPE,10.1186/s13002-015-0030-6,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/KJIL9VPE,10.1186/s13002-015-0030-6,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/KJIL9VPE,10.1186/s13002-015-0030-6,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/N33KWXX8,10.1186/s13073-016-0303-2,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/N33KWXX8,10.1186/s13073-016-0303-2,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/N33KWXX8,10.1186/s13073-016-0303-2,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/N33KWXX8,10.1186/s13073-016-0303-2,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/B2BVXNN2,10.1186/s40168-017-0254-x,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/B2BVXNN2,10.1186/s40168-017-0254-x,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/B2BVXNN2,10.1186/s40168-017-0254-x,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/B2BVXNN2,10.1186/s40168-017-0254-x,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/BXGJCH6B,10.1289/ehp1663,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/BXGJCH6B,10.1289/ehp1663,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/BXGJCH6B,10.1289/ehp1663,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/BXGJCH6B,10.1289/ehp1663,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/PH3FJMVU,10.1371/journal.pone.0004570,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/KCJ554TX,10.1371/journal.pone.0022588,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/MYMJSJIL,10.1371/journal.pone.0079899,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/TL9ANEE4,10.1371/journal.pone.0111913,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/GG48QBY4,10.1371/journal.pone.0154735,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/GG48QBY4,10.1371/journal.pone.0154735,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/GG48QBY4,10.1371/journal.pone.0154735,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/LXYH4GA6,10.1371/journal.pone.0155448,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/RDBAABGH,10.1505/146554815815834804,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/RDBAABGH,10.1505/146554815815834804,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/RDBAABGH,10.1505/146554815815834804,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/69UJQI32,10.1525/bio.2009.59.11.6,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/69UJQI32,10.1525/bio.2009.59.11.6,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/69UJQI32,10.1525/bio.2009.59.11.6,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/SIXU8Z2R,10.1525/bio.2012.62.1.13,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/SIXU8Z2R,10.1525/bio.2012.62.1.13,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/SIXU8Z2R,10.1525/bio.2012.62.1.13,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/HJT3P3LJ,10.1534/genetics.110.115543,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/HJT3P3LJ,10.1534/genetics.110.115543,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/HJT3P3LJ,10.1534/genetics.110.115543,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/H4YVL7UQ,10.1586/17474124.2016.1158097,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/H4YVL7UQ,10.1586/17474124.2016.1158097,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/H4YVL7UQ,10.1586/17474124.2016.1158097,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/H4YVL7UQ,10.1586/17474124.2016.1158097,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/3QDUKFSZ,10.17226/9677,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/TR53XVBW,10.1890/09-1717.1,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/TR53XVBW,10.1890/09-1717.1,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/8CBBRT7R,10.1890/100125,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/Q4DVMZA4,10.1890/1051-0761(2006)016[2064:dalawa]2.0.co,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/Q4DVMZA4,10.1890/1051-0761(2006)016[2064:dalawa]2.0.co,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/DXLX8R7P,10.21307/ane-2017-025,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/DXLX8R7P,10.21307/ane-2017-025,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/DXLX8R7P,10.21307/ane-2017-025,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/DXLX8R7P,10.21307/ane-2017-025,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/SW6S2KAS,10.2135/cropsci2013.07.0438,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/SW6S2KAS,10.2135/cropsci2013.07.0438,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/SW6S2KAS,10.2135/cropsci2013.07.0438,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/VJ2TRQNR,10.2166/nh.2014.184,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/I2R3BV88,10.2471/blt.07.042820,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/I2R3BV88,10.2471/blt.07.042820,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/I2R3BV88,10.2471/blt.07.042820,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/9CQBYEH2,10.3233/jad-170908,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/9CQBYEH2,10.3233/jad-170908,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/9CQBYEH2,10.3233/jad-170908,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/9CQBYEH2,10.3233/jad-170908,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/MAMQS82H,10.3389/fgene.2015.00033,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/MAMQS82H,10.3389/fgene.2015.00033,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/MAMQS82H,10.3389/fgene.2015.00033,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/ZYLF59IM,10.3389/fimmu.2014.00434,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/ZYLF59IM,10.3389/fimmu.2014.00434,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/ZYLF59IM,10.3389/fimmu.2014.00434,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/ZYLF59IM,10.3389/fimmu.2014.00434,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/3PXNIKXU,10.3389/fmed.2014.00015,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/3PXNIKXU,10.3389/fmed.2014.00015,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/3PXNIKXU,10.3389/fmed.2014.00015,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/3PXNIKXU,10.3389/fmed.2014.00015,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/BPBCELHB,10.3389/fmicb.2016.00455,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/BPBCELHB,10.3389/fmicb.2016.00455,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/BPBCELHB,10.3389/fmicb.2016.00455,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/BPBCELHB,10.3389/fmicb.2016.00455,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/V2ZATNT4,10.3389/fphar.2018.00777,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/V2ZATNT4,10.3389/fphar.2018.00777,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/BC6TI7U9,10.3390/ijerph110505445,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/BC6TI7U9,10.3390/ijerph110505445,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/BC6TI7U9,10.3390/ijerph110505445,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/BC6TI7U9,10.3390/ijerph110505445,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/7E7AJY5W,10.3390/ijerph120404354,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/7E7AJY5W,10.3390/ijerph120404354,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/7E7AJY5W,10.3390/ijerph120404354,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/7E7AJY5W,10.3390/ijerph120404354,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/G9JY4BIV,10.3390/ijms19061592,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/G9JY4BIV,10.3390/ijms19061592,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/G9JY4BIV,10.3390/ijms19061592,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/G9JY4BIV,10.3390/ijms19061592,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/SEFS86YE,10.4000/books.irdeditions.10160,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/SEFS86YE,10.4000/books.irdeditions.10160,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/36YNUX8M,10.4155/fmc.11.118,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/36YNUX8M,10.4155/fmc.11.118,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/S5TDQUU4,10.5194/esd-5-15-2014,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/E7C5RGAC,10.5694/mja17.01067,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/E7C5RGAC,10.5694/mja17.01067,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/E7C5RGAC,10.5694/mja17.01067,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/E7C5RGAC,10.5694/mja17.01067,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/CRULT3DL,10.5751/es-07443-200205,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/ZE8A6ARM,10.5751/es-09168-220151,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/ZE8A6ARM,10.5751/es-09168-220151,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/ZE8A6ARM,10.5751/es-09168-220151,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/Y64482GL,10.7721/chilyoutenvi.24.2.0010,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/Y64482GL,10.7721/chilyoutenvi.24.2.0010,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/Y64482GL,10.7721/chilyoutenvi.24.2.0010,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/Y64482GL,10.7721/chilyoutenvi.24.2.0010,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/QAC5B24Q,10.9758/cpn.2015.13.3.239,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/QAC5B24Q,10.9758/cpn.2015.13.3.239,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/QAC5B24Q,10.9758/cpn.2015.13.3.239,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/QAC5B24Q,10.9758/cpn.2015.13.3.239,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/VNPEVELC,https://doi.org/10.1002/aqc.2638,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/YFMIJ4P7,https://doi.org/10.1002/ldr.2732,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/GBPMFRLP,https://doi.org/10.1007/s10113-016-0926-2,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/GBPMFRLP,https://doi.org/10.1007/s10113-016-0926-2,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/GBPMFRLP,https://doi.org/10.1007/s10113-016-0926-2,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/H67W28H9,https://doi.org/10.1007/s10393-010-0317-y,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/XQ6J3IGK,https://doi.org/10.1016/j.agee.2016.01.039,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/8A6NXGHH,https://doi.org/10.1016/j.agwat.2006.03.018,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/8A6NXGHH,https://doi.org/10.1016/j.agwat.2006.03.018,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/8A6NXGHH,https://doi.org/10.1016/j.agwat.2006.03.018,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/N4XQHYB2,https://doi.org/10.1016/j.apgeog.2014.11.024,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/N4XQHYB2,https://doi.org/10.1016/j.apgeog.2014.11.024,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/N4XQHYB2,https://doi.org/10.1016/j.apgeog.2014.11.024,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/EY8RP8KZ,https://doi.org/10.1016/j.biocon.2009.01.016,
http://ontology.ipbes.net/report/bgm/global19-A2,https://www.zotero.org/groups/2333077/items/EY8RP8KZ,https://doi.org/10.1016/j.biocon.2009.01.016,
